0,1,2,3,4,5,6,7,8
-0.21240561961675652,-0.9895430149301596,-0.6810004234033024,-0.025612237780666056,-1.3767034644500233,-0.8306209543741404,-0.534440644158915,0.0,0.0
2.22082744407037,0.11958446557027151,0.5335433951992283,0.925865129188537,0.9803637516225511,0.45893754831142414,-0.961763941565683,0.0,0.0
-1.2438688339320674,0.6433988704170616,-0.8164867643464416,-1.6796447353123127,1.2459566566776166,0.3596022850217695,0.5745363794110399,0.0,0.0
-0.2065726036661178,-0.9458528442802393,-0.6271263631861854,0.5182794153661692,-1.314454682924249,-0.7894961610485502,-0.38767413850931276,0.0,0.0
-1.7974164766694787,0.776396948378685,-1.003680005990149,-1.6470734821915076,1.853903673553879,0.47747561370944647,-0.6426831255652253,0.0,0.0
0.1562602503504669,-1.655000829583365,-0.6480454343344775,0.9817967218794803,-1.8856729555045557,-1.3959814717107082,-1.2166663518764758,0.0,0.0
-1.9627915996708143,0.45729694664806525,-1.0681833410132384,-1.580105337901634,1.7793913262289769,0.1471145465847923,-0.3522297764904192,0.0,0.0
-0.15586148949152934,-1.6302516587586322,-0.6683757802249078,0.9274322585897244,-1.8901651112663884,-1.4200719588397213,-1.185604174280532,0.0,0.0
-0.8615435159085378,0.7159566541252776,-0.15545833958091632,-1.438748423816039,0.8122780542043683,0.9162073225465495,-0.685357522039996,0.0,0.0
0.006944838090124826,-1.7073076187732272,-0.6883596714283453,0.9704905005205039,-2.046177721475803,-1.5476508104141626,-0.872196901512197,0.0,0.0
-1.1938518922055414,0.22585156717202423,-0.8685053185923276,-1.232833017013016,0.8643879390057609,0.2484030524638979,-0.5622497808540168,0.0,0.0
1.022120364941768,-1.1986440712164894,-0.5379021500152664,1.036057371094351,-0.5763959933331883,-1.0479719601731432,-1.1731169964282437,0.0,0.0
-0.38015567992796545,0.21727993483117575,-0.7360742602493371,-0.9402763457162766,0.3607761160484612,-0.028227619124283166,-0.9238351380926769,0.0,0.0
-1.1330247356612086,-0.7930062710385515,-0.7275965975276286,0.26630120146365976,0.021648983362937958,-1.1323459678561532,-1.0819022504654616,0.0,0.0
-1.2570104091992358,-0.20094057995385628,-0.9972386777395311,-0.5573030441390154,0.5735339867126387,-0.4758131354139295,-0.38604545963316544,0.0,0.0
-0.21765630007301068,-1.4516331941688763,-0.747115845970671,0.7897630617246832,-1.6716657498110286,-1.351357675544054,-1.1451575897303188,0.0,0.0
-1.263819214854786,-0.7151149389046121,-1.0634672582288642,-0.08844429114887806,-0.11516500504872206,-0.5381813966603839,-1.041495655022859,0.0,0.0
0.29611566183734644,-1.2793570455186878,-0.4164579379132616,0.9635471938153523,-1.3361334935957505,-1.354522739782893,-0.5324622788969092,0.0,0.0
0.16088675713539624,-0.42194591868829234,-0.44542654135438525,-0.10765848839460329,-0.31421237821461884,-0.6773940891469226,-0.8780424395699421,0.0,0.0
-0.06465968082567967,-1.5673939075262722,-0.7401512610816589,0.9085074948786327,-1.6941019074162451,-1.4975736544574685,-1.2103526644696718,0.0,0.0
-0.9477778813465099,-1.0174464725359373,-0.986538474884532,-0.1729114748597159,-1.019438642711086,-0.8648901822192102,-0.5778741863639705,0.0,0.0
-0.6172136884770667,-0.8461576983337534,-0.4604877189890845,0.43448233518473167,-0.5988943794720174,-0.9199926967820389,-1.2978857326684778,0.0,0.0
-0.5011746845134561,-0.7741617613986407,-0.6518211835962486,-0.24505972880435187,-1.5511603681851986,-0.4254782228766057,-0.2264396245681089,0.0,0.0
0.9360345323506171,-0.9871027077685217,-0.1197989168291619,1.0287375171559665,-0.4791658878784443,-0.9570638928421658,-0.4867710621090781,0.0,0.0
-0.3360195308061041,-0.08797319380844093,-0.11485686893516214,-0.32050037824602995,-1.071342183516187,-0.19581978498101546,0.662522906186796,0.0,0.0
1.0988314376001962,-0.535894883351635,0.26675400038927566,1.1095435222585455,0.02692591283133845,-0.665272627647054,-0.2636885705908476,0.0,0.0
0.778041237239197,0.3302124382636854,0.41854887019564935,-0.3945258183045996,-0.5726617964605312,0.4994199385675895,0.8399742824152238,0.0,0.0
0.33686518708200947,0.17037535026945835,0.6812134506999625,0.5394431627729251,0.07825886848537213,0.0746646690170696,-0.1720445002950486,0.0,0.0
0.20668751637282773,0.8350913121458154,0.9256306003853392,-0.4608803580548698,-1.3470605392895025,1.3555809481138532,1.2524318949440139,0.0,0.0
1.4155559724303293,0.588771199615705,1.090588637332427,0.6953465295320159,1.0586881305412128,0.7818920720704264,-0.43455390576977815,0.0,0.0
-0.28168761655007657,1.546328045155607,1.3811097501389649,-0.512382376643643,-0.9022146098632831,2.221634138746495,1.5229812111267071,0.0,0.0
1.585557433006122,0.9210031205149226,1.4714778993927426,1.1176342473446246,1.5440562225983305,0.5419244386290588,1.1237643027508186,0.0,0.0
-0.1013573598383511,1.9111114272931673,1.7667659185213143,-0.5413273500370039,-0.27982436806261013,1.89828177729593,2.5841897195713917,0.0,0.0
1.435289722195371,1.3332744216528134,1.7956512240442417,0.9998477791387838,1.7181178792668805,1.2055254636262898,0.9803140632242691,0.0,0.0
0.601032492094483,2.1594984174943037,2.055461724724617,-0.5398149153618563,0.2556544376619088,2.294395828275956,2.637948395887962,0.0,0.0
1.660897799123572,1.5921637506653243,2.027176498260769,1.1350014161404045,2.0147221032643285,1.493810916164716,1.3316922999769594,0.0,0.0
0.909622053341343,2.2930852573253797,2.230759800319774,-0.5007107480664754,0.734065400879283,2.2751045059676342,2.7485954120276035,0.0,0.0
1.4612379042282173,1.7962809130030222,2.1403468056464328,0.8818555649603851,2.0535507938290953,1.6306911374669957,1.3859794566984813,0.0,0.0
0.7332788728924943,2.364926920033434,2.2924609058762413,-0.41819264852645327,0.7191819589897863,2.392440859904143,2.882676379016239,0.0,0.0
2.156860512542138,1.7044846209955202,2.1279414765258338,1.126449901312819,2.443524707413645,1.6549784107834355,1.3225179296605414,0.0,0.0
1.3914279890899215,2.2043726183544035,2.2374619136257836,-0.28844789488022515,1.144297229313934,2.276363431753384,2.2555823204185765,0.0,0.0
1.6423797820003534,1.5478033649119818,1.9747222649828586,1.1291197764250145,1.9359933482070382,1.5126977364832745,1.0833377462125708,0.0,0.0
0.6149794189852008,2.0241730399815148,2.0750231346458086,-0.11067536629354585,0.5210151154013278,2.16419414061497,2.203478407042632,0.0,0.0
1.507276549448758,1.1996779538839237,1.689357558466793,0.9942338694490027,1.4762288304653666,1.121512841315378,1.1179151337815378,0.0,0.0
0.7423514284035164,1.6981736474526843,1.8217010140201482,0.11300928463202406,0.9698596496365246,1.2674671225414342,1.9713800521950091,0.0,0.0
1.3308608699206135,0.7224007206278708,1.2804318939712038,1.0271060513172001,1.0058097811821995,0.44131536773596336,1.287115769292785,0.0,0.0
